ID,date,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint,rv1,rv2,appliances
9729,3/19/16 6:30,0,21.1,37.16333333,18.2,40.29,21.39,36.59,19.79,34.9,18.29,46.62666667,5.3,57,19.5,31.06666667,21.89,42.09,19.7,40.9,4.7,761.8,88,2,43,2.9,34.88766166,34.88766166,3.912023005
13777,4/16/16 9:10,0,22,42.36333333,21.23,42.6,23.79,38.76,21.7,40.66857143,20.79,48.09,13.33333333,30.76,21.14,36.272,22.79,45.36333333,21.29,46.4,9.95,745.9166667,82.66666667,5.833333333,24.33333333,7.166666667,24.76676961,24.76676961,5.799092654
16341,5/4/16 4:30,0,22,35.79,19.1,38.4,23.2,37.2,22.03333333,33.53,20.6,46.7,1.73,39.99666667,21.39,35.29,23.1,42.03,20.39,40.156,2.35,766.65,92.5,1,34.5,1.2,40.64092963,40.64092963,4.094344562
3424,2/4/16 11:40,30,20.7,44.66333333,19.79,42.26,21.29,42.60222222,20.6,42.4,18.6,53,5.833333333,97.43333333,18.13684211,38,20.5,44.515,18.2,45,5.9,761.4333333,96,7,45.66666667,5.3,39.8073644,39.8073644,4.094344562
16081,5/2/16 9:10,0,21.42666667,36.79,23.76333333,32.92333333,22.5,34.59,21.6,35.62666667,19.53333333,44.73,14,1,19.39,29.6,21.89,38.76,19.79,37.96,8.933333333,764.35,69.66666667,1.166666667,29,3.516666667,42.31059575,42.31059575,4.094344562
11886,4/3/16 6:00,0,20.79,43.26,18.89,46.29,21.6,39.82666667,19.6,42.7,19.29,46.59,11.89,65.3,20,38.7,21.2,44.4,19.39,42.7,11.9,751.7,92,3,20,10.6,33.33197366,33.33197366,3.912023005
9575,3/18/16 4:50,0,21.7,35.2,18.1,39.7,21.6,35.9,21.39,33.16333333,18.6,55.65666667,1.29,71.16666667,20.445,28.29,22.32333333,40.59,19.79,38.4,0.133333333,763.05,95.5,1,17.16666667,-0.533333333,29.88460157,29.88460157,3.912023005
19482,5/26/16 0:00,0,24.12597403,39.11532468,23.15766234,38.0987013,24.90649351,37.69675325,23.91597403,38.85584416,21.34844156,50.45243506,16.09155844,22.15324675,23.31103896,36.74545455,24.19675325,41.93928571,22.1,40.41493506,10.8,757,92,2,62,9.6,34.85261567,34.85261567,3.912023005
4080,2/9/16 1:00,0,22.7,42.5,22,41.2,23.2,42.62666667,21.29,43.5,20.765,48.045,5.9,75.3,19.1,37.30833333,22.23,48.98111111,18.945,43.95,6.2,744.8,79,10,28,2.7,19.03129206,19.03129206,3.688879454
13078,4/11/16 12:40,0,22.5,39.09,23.76,35.43333333,23.1,37.79,22.39,37.82666667,20.89,46.2,19.55,2.34,22.2,33.59,22.5,39.174,21.1,39.56,16.43333333,750.2,50.66666667,5.666666667,40,6.066666667,44.22083276,44.22083276,4.248495242
8209,3/8/16 17:10,0,19.96333333,39.16333333,18.46333333,37.66333333,20.29,37.29,18.89,33.36333333,17.6,50.19333333,8.533333333,75.29666667,18.79,28.39,19.85666667,35.33333333,17.76,39.22333333,6.816666667,756.7166667,59.33333333,3,40,-0.75,29.47333156,29.47333156,3.688879454
5467,2/18/16 16:10,0,20.2,33.79,18.5,34.59,19.79,36.29,18.82333333,33.4,17.39,43,5.7,52.6,17.7,27.8925,19.42142857,35.02571429,17.64,35.44,3.1,756.1166667,81.5,2.833333333,23.16666667,0.2,17.47914659,17.47914659,3.912023005
15922,5/1/16 6:40,0,20.39,37.5,17.39,41.62666667,23,36.59,19.2,36.5,19.2,45.26,3.163333333,53.92333333,19.29,31.6,21.6,42.29,19.16666667,41.59,2.133333333,765.1333333,96.33333333,2,61.66666667,1.533333333,20.89294085,20.89294085,3.912023005
2372,1/28/16 4:20,0,19,47.09,18.29,46.9,19.7,45.29,18,48,17.29,53.7,8.033333333,99.9,17.48777778,44.775,17.5,51.045,16.89,48.79,8.066666667,759.5333333,88.33333333,4.333333333,32.66666667,6.233333333,32.99439193,32.99439193,3.401197382
8011,3/7/16 8:10,0,19,37.79,16.79,40.29,19.56666667,38.13333333,18.29,36.73,17.29,53.66333333,1.633333333,77.15666667,17.6,31.73,20.26,42.56333333,17.6,40.86333333,0.383333333,747.7333333,98.66666667,1,36,0.233333333,26.94516488,26.94516488,2.995732274
1198,1/20/16 0:40,0,19.7,39,18.66666667,39.16333333,19.1,39.09,18.29,37.96666667,17.6,51.19333333,-4.749444444,88.42166667,17.39,32.36333333,20.1,44,16.39,39.86333333,-4.7,758.7333333,94,1.666666667,52.66666667,-5.6,11.13529884,11.13529884,3.401197382
12599,4/8/16 4:50,0,21.2,39.53,18.29,43.82666667,22.39,38.7,20.56666667,38.59,19.79,47.82666667,4.73,54.62666667,21.2,37.79,21.39,42,20.6,43.29,5.916666667,753.9,95.16666667,2,20,5.233333333,45.53836072,45.53836072,3.401197382
4094,2/9/16 3:20,0,22.1,42.29,21.39,41.09,23.1,42.66333333,20.7,43.2,20.42055556,47.025,6.366666667,77.09,19.1,37.79,21.89,49.29,19,45.79,6.3,744.3666667,83,9,36.33333333,3.566666667,48.15552586,48.15552586,3.401197382
10653,3/25/16 16:30,0,22.5,40.65666667,20.23,43.32666667,24.29,38.09666667,20.1,37.72333333,19.39,48.09,10.8,41.23333333,21.29,33.59,22.63333333,40.66333333,19.76,42,10.2,756.75,67.5,5,40,4.4,32.92109959,32.92109959,6.461468176
480,1/15/16 1:00,0,23.79,39.16333333,22.79,39.2,21.2,43.29,18.6,43.7,18.6,55.43333333,0.6,94.65666667,18.6,42,19.5,48.93333333,17.2,46.56,0,749.2,100,10,34,0,38.01566409,38.01566409,3.912023005
7126,3/1/16 4:40,0,20.66666667,35.66333333,18.1,37.29,21,35.79,20,33.79,18.5,40.09,-3.26,72.35666667,19.7,28.79,21.46333333,41.33333333,18.29,38.9,-3,762.3,96.66666667,2,32.33333333,-3.433333333,29.17804121,29.17804121,3.401197382
15874,4/30/16 22:40,0,21.29,38.23,18.76,40.86,23.29,36.09,19.89,38.5,19.6,48.62666667,5.23,34.33333333,19.56666667,31.5,22.39,36.79,19.15,37,5.8,763.0666667,79.66666667,3.333333333,40,2.5,26.80442632,26.80442632,4.248495242
8261,3/9/16 1:50,0,20.29,37.5,17.29,40.5,20.13333333,38.06,19.03333333,35.32666667,17.89,47.2,4.83,69.16,18.39,34.86333333,20.29,43.32666667,17.53333333,39.16333333,4.433333333,752.6166667,72.83333333,5.166666667,40,0,21.89868955,21.89868955,3.688879454
6939,2/28/16 21:30,0,20.42666667,33.15666667,18.6,32.9,19.89,34.79,19.1,31.63333333,19.9,92.23,2.433333333,40.8,20.39,29.1,21.42666667,35.73,18.29,38.5,2.7,760.3,63,5,34.5,-3.65,24.74732263,24.74732263,4.787491743
13033,4/11/16 5:10,0,21.89,39.33,19.5,42.53,23.2,39.72333333,21.1,38.2,20.35,50.2,10.1,23.66333333,22.2,37.9,21.79,37.4,20.79,44,8.8,750.0666667,74.83333333,3.833333333,30,4.466666667,30.7676288,30.7676288,4.248495242
1331,1/20/16 22:50,10,20,37.9,19.6,37.43333333,18.82333333,39.53,19.99666667,37.73,17.2,58.31166667,0.833333333,96.93333333,16.17777778,32.96666667,19.86222222,43.60888889,16,40.73,0.3,761.75,88.16666667,2,61,-1.483333333,44.03553486,44.03553486,4.094344562
16506,5/5/16 8:00,0,22.29,35.72333333,21.29666667,36.09333333,23.53333333,35.7,22.29,33.12666667,20.79,39.93333333,11.39333333,3.99,21.89,32.13714286,23.22571429,38.14714286,20.7,37.82666667,8,763,66,2,40,2,43.27576557,43.27576557,4.787491743
3305,2/3/16 15:50,10,22.2,43.16333333,21,42.26,21.775,44.35722222,21.56666667,40.59,19,54.33277778,5.5,87.23333333,18.95722222,34.83277778,21.53888889,43.7,18.66666667,46.26,5.066666667,761.1333333,81.16666667,6,40,2.066666667,48.99999422,48.99999422,4.605170186
4355,2/10/16 22:50,30,21.39,43.26,21.06666667,41.66333333,20.79,42.2,19.7,45.7225,20.13888889,79.19444444,4.623333333,92.96333333,20.41444444,40.02888889,23.39,47.22611111,18.82333333,42.26666667,4.55,747.05,94.16666667,3,22.16666667,3.666666667,34.28073537,34.28073537,4.382026635
3104,2/2/16 6:20,0,21.92666667,46.09,21.03333333,45.82666667,23.16666667,46.2,20.16666667,49.2,19.79,58.37555556,9.33,99.9,18.79,46,20.7,56.11055556,18.2,52.56,9.366666667,758.4,92.33333333,6,56.66666667,8.2,45.11926391,45.11926391,3.912023005
14509,4/21/16 11:10,0,21.85666667,37.86333333,23.29,34.26,22.7,35.9,22.7,35.4,20,44.86333333,16.49666667,1.033333333,21.29,32.09,21.39,39.12666667,20.29,38.4,12.81666667,762.6666667,57.16666667,4,30,4.433333333,25.28523648,25.28523648,3.912023005
18829,5/21/16 11:10,0,23.1,51.62333333,25.1,44.4,25.79,44.86333333,23.79,46.62333333,22.575,50.7225,23.26,1.7,23.05,43.95,23.2,50.59285714,23,47.09,18.63333333,756.0333333,66.66666667,6.166666667,40,12.33333333,46.24288805,46.24288805,6.380122537
1420,1/21/16 13:40,0,18.1,37.16333333,17.29,36.2,18.1,38.5,18.15666667,36.4,16.445,41,2.53,96.69,16.715,29.45722222,18.66111111,37.255,15.89,36.56333333,4.133333333,764,56,1.666666667,50,-4.033333333,47.08009897,47.08009897,5.438079309
5205,2/16/16 20:30,30,22,35.66333333,20.1,36.06,20.82333333,36.62666667,19.7,35.42666667,20,37.46666667,-2.322857143,68.63714286,20.35666667,25.63333333,22.5,33.39,18.29,38.7,-0.95,769.8,79.5,1,26.5,-4.15,43.41310464,43.41310464,4.787491743
10588,3/25/16 5:40,0,21.2,39.5,18.6,43.16333333,22.39,39,19.92666667,38.59,19.5,50.23,6.5,72.96666667,20.39,40,22.06666667,46.66333333,19.46333333,43.7,6.166666667,753.7,95,5.666666667,38.33333333,5.466666667,17.80432757,17.80432757,3.912023005
19629,5/27/16 0:30,0,24.29,44.76,23,44.1725,26.79,39.59,24.89,42.76,22.5,58.43333333,14.39,27.86,24.25142857,44.62142857,24.46333333,50.59,22.6,44.7675,14.65,756,79.5,2.5,62.5,11.05,29.75095889,29.75095889,4.094344562
1709,1/23/16 13:50,10,16.89,44.5,16.2,44.4,17.29,42.29,15.19,43.93333333,15.39,49.765,8.726666667,99.9,15.6,39.515,16.79666667,49.70277778,15.1,44,7.35,770.1333333,95.33333333,4.666666667,61.83333333,6.616666667,13.88600245,13.88600245,5.010635294
18532,5/19/16 9:40,0,23,41.5,23.65666667,39.52666667,24.29,38.59,22.89,40.4,21.2,48.29,15.7,30.86666667,23.08,38.16,23,40.29,22.5,41.7,10.26666667,752.55,84.16666667,1.166666667,37,7.716666667,8.031938993,8.031938993,3.401197382
10217,3/22/16 15:50,0,22.2,37.09,21.63333333,36,22.1,36.29,21.7,35.5,19.06666667,45.96666667,12,18.96333333,19.7,32.95,22.39,37.66333333,19.79,39.9,10.98333333,756.25,60.16666667,4.166666667,37.83333333,3.5,38.11547341,38.11547341,3.688879454
227,1/13/16 6:50,0,18.89,45,18.18181818,44.54090909,19.7,44.53,18.39,44.16333333,18.76,84.79,5.53,79.46666667,18.05,46.08071429,18.64285714,53.26428571,17.2,50.32666667,5.083333333,753.7166667,89.16666667,6.166666667,37.16666667,3.4,2.323044348,2.323044348,5.298317367
18390,5/18/16 10:00,0,23.35666667,42.23,23.14,41.076,24.1,38.8175,23.29,40.2,21.2,46.48571429,18.1175,4.3925,23,38.5,23.2,43.2,22.6,41.59,15.1,752.1,69,4,27,9.5,45.38931919,45.38931919,4.094344562
577,1/15/16 17:10,10,22.39,37.79,21.89,37.145,21.2,39.66333333,20.22345679,40.88506173,20.19444444,41.91666667,2.03,95.72666667,17.72,36.45,18.75,45.01222222,17.39,42.12666667,2.316666667,756.7166667,93.83333333,6.666666667,54.66666667,1.4,20.41388799,20.41388799,4.605170186
684,1/16/16 11:00,0,22.03333333,41.03,21.5,40.56,20.92666667,42.5,20.5,42.32666667,20.2,44.59,2.223333333,95.86666667,18.82333333,43.03,19.7,49.96666667,17.89,45.26,3.5,763.4,93,3,20,2.4,29.86202427,29.86202427,4.094344562
6818,2/28/16 1:20,0,20.89,35.06,19.1,35.4,20.82333333,36.23,19.2,33.29,17.772,52.036,0.5,56.19333333,19.62,32.74,21.92666667,39.5,18,39.43333333,0.766666667,753.9333333,74,4.333333333,22.33333333,-3.366666667,0.244371872,0.244371872,3.688879454
7750,3/5/16 12:40,0,19.7,36.29,17.7,38.4,20.2,35.76,18.29,36.29,18.56666667,53.66333333,6.433333333,62.09333333,18.1,30.82333333,21.39,40.36333333,18.2,37.29,4.366666667,742.2333333,87.66666667,1.333333333,56.66666667,2.466666667,12.51812737,12.51812737,4.382026635
5220,2/16/16 23:00,0,21.96333333,34.29,19.96333333,35.03,20.6,36.33333333,20.245,33.745,19.89,65.96666667,-3.53,75.8,19.7,26.63333333,21.96333333,36.39,18.2,38.1,-1.8,769.1,85,1,22,-4,22.22309348,22.22309348,3.912023005
3785,2/6/16 23:50,0,22.79,43.09,22.2,42.62666667,21.7,44.9,19.2,44.4,19.39,64.95444444,10.39,62.16333333,18.79,39.9,22.45722222,50.40833333,18.92666667,47.93333333,10.61666667,742.65,66,9.166666667,40,4.5,21.50004336,21.50004336,3.401197382
17652,5/13/16 7:00,0,24.89,47.29,22.89,49.4,26.39,43,24.86142857,44.63714286,24,49.86333333,12.66666667,56.62666667,24.7,41.5,25.87,47.856,24.15571429,47.63714286,12.1,746.5,99,1,58,11.9,41.75974753,41.75974753,4.700480366
8953,3/13/16 21:10,0,21.76,35.2,19.13333333,37.5,20.66666667,36.46666667,20.32333333,33.82666667,19.02,64.745,4.19,48.33333333,21.89,30.5,24.06666667,32.03,19.39,37.4,5.05,769.0833333,76.33333333,4,22.83333333,1.2,39.10219183,39.10219183,4.248495242
8751,3/12/16 11:30,10,19.7,34.9,19.42666667,34.06,19.5,35.4,20.46333333,34.2,18,44.32666667,6.623333333,49.15666667,19.32333333,30.26,21.63333333,41.56,18.7,40.09,6.3,767.5,78.5,1.5,50,2.65,0.90996807,0.90996807,4.382026635
10437,3/24/16 4:30,0,21.6,38.7,18.89,41.93333333,22.39,39,20.89,37.26,19.5,48.29,6.03,56.5,20.39,37.96666667,22.6,45.2,19.6,41.7,5.2,756.35,92,1.5,65,3.95,21.46616211,21.46616211,3.401197382
12014,4/4/16 3:20,0,21.79,44.5,20.29,46.36333333,23,41.76,21.1,44,19.79,49.7,12.16,54.7,21,40.09,23.73,53.12666667,20.42666667,47.96333333,12.7,748.4,88.66666667,2,26,10.9,47.30614666,47.30614666,4.094344562
6973,2/29/16 3:10,0,19.6,33.86333333,17.6,35.09,19.7,35.82666667,18.6,33.2,17.7,60.66333333,-0.133333333,60.55666667,20,34.09,20.89,43.06,18.2,40.9,0.95,761.1,77,4.833333333,40,-2.766666667,23.32297278,23.32297278,3.912023005
17166,5/9/16 22:00,20,25.42666667,42.59,24.7,41.23,26.7,39.44,25.82333333,41.79,23.55,48.545,18.02714286,17.78,24.2,39.79,25.6,47.576,23.6,43.56714286,19.5,752.8,58,4,40,11.1,46.28393996,46.28393996,4.248495242
8494,3/10/16 16:40,0,21.1,35.36,19.69333333,33.13,20.56666667,36.12333333,21.39,33.33333333,17.79,44.79,10.89,19.53,20.85666667,29.65666667,22.13333333,36.06,18.1,40.4,9.8,759.5333333,50.66666667,2,22.66666667,-0.133333333,49.43751346,49.43751346,4.49980967
6431,2/25/16 8:50,10,20.2,38.29,18.2,39.62666667,20.53333333,38.7,20.23333333,36.86333333,17.978,50.116,0.833333333,85.43333333,19.04,34.152,20.76,40.72333333,18,39.76666667,1.15,756.35,90.83333333,1,56.83333333,-0.216666667,25.74391655,25.74391655,4.248495242
10600,3/25/16 7:40,0,21.03333333,40.62666667,18.39,43.96666667,22.2,38.66333333,19.89,38.93333333,19.39,49.62666667,6.59,73.69,20.32333333,39.8,21.89,44.69333333,19.5,43.7,6.3,753.3333333,97,6,47,5.8,3.720970254,3.720970254,4.248495242
13068,4/11/16 11:00,0,22.16666667,39,23.79,35.29,23.1,37.7,22.2,37.62666667,21.04,75.76,18.13333333,2.466666667,21.79,33.4,21.6,38.4,21.2,38.9,15.3,750.1,52,4,40,5.4,29.57040292,29.57040292,4.49980967
18309,5/17/16 20:30,0,23.89,41.145,23.37571429,39.1,24.6,38.2,23.7,39.5,22.07142857,81.47142857,14.68,7.474,23,38.29571429,24.29,42.7,22.6,39.2,14.75,756.5333333,69.25,3.166666667,39.08333333,9.175,45.13349234,45.13349234,4.700480366
591,1/15/16 19:30,20,22.6,44.89333333,22,39.52666667,21.39,43.72333333,20.26666667,41.16333333,20.5,45.09,2.163333333,94.62333333,17.66333333,37.86333333,19.53333333,45.12666667,17.29,41.2,2.5,758.4,95,6,63.5,1.8,12.14783045,12.14783045,4.941642423
16308,5/3/16 23:00,0,22.79,35,20.66666667,35.9,22.89,36.09,22.5,33.7,21.23,51.92666667,5.26,15.69333333,21.5,32.894,24,40.59,20.29,38.29,6.5,766.2,79,1,40,3,45.83712209,45.83712209,3.912023005
17910,5/15/16 2:00,0,23.79,35.09,20.76428571,37.32142857,24.2,35.59,23.84,33.395,23.6,38.94,2.4,33.69333333,24,30.32333333,24.96333333,36.2,23,38,4.4,760.7,86,2,40,2.2,30.76995191,30.76995191,3.912023005
13498,4/14/16 10:40,10,21.5,41.76,21.93,40.73,22.79,38.32666667,23.2,40.56,20.39,44.5,14.79,46.55,20.63333333,36.23,22,41.46666667,20.7,40.72333333,10.06666667,754.6,81.33333333,2,37.66666667,6.9,40.8812284,40.8812284,4.382026635
16304,5/3/16 22:20,0,22.96333333,35,20.85666667,35.4,23,36.2,22.6,33.86333333,21.32333333,53.06666667,5.433333333,11.1,21.5,31.76428571,24,39.43333333,20.29,37.29,7.7,766,70.33333333,1,40,2.466666667,25.63424149,25.63424149,4.094344562
14650,4/22/16 10:40,20,22.39,38.63333333,22.46,36.22333333,25.2,37.96666667,23.2,35.2,20.46333333,42.86333333,14.66333333,4.296666667,21.66,31.956,21.89,38.5,20.46333333,38.36333333,10.83333333,759.8333333,66.33333333,4.666666667,28.33333333,4.8,29.50654331,29.50654331,6.413458957
17776,5/14/16 3:40,0,24.79,38.9,22.2,41.09,24.79,33.4,25.08571429,38.44285714,23.89,48.26,9.39,22.92666667,24.7,35.86333333,25.7,41.33714286,23.89,45.5,8.8,754.2,79.33333333,3.333333333,24.33333333,5.333333333,24.05306601,24.05306601,3.912023005
13468,4/14/16 5:40,0,21.2,41.86333333,18.06666667,47.09,23.23,38.56666667,21.29,38.09,20.39,46.4,3,56.22666667,20.7,34.77875,22.5,43.62666667,20.39,45.5225,1.9,753.7666667,99,1,66,1.8,20.77347246,20.77347246,3.688879454
4979,2/15/16 6:50,10,19.6,40.9,17.79,41.79,20.35666667,40.59,18.5,40.2,17.90833333,58.60833333,2.2,90.975,19.33444444,39.21944444,21.245,46.08222222,17.79,44.29,2.333333333,753.8166667,82,6.833333333,40,-0.416666667,18.46820628,18.46820628,3.401197382
4888,2/14/16 15:40,20,21.5,41.1,20,40.69,20.89,41.03,19.29,39.12333333,17.85666667,49.37555556,3.963333333,87.33,19.1,35.46555556,21.85111111,43.42611111,17.79,38.5,3.233333333,739.6333333,90.33333333,3.666666667,64,1.8,41.19370934,41.19370934,4.700480366
14049,4/18/16 6:30,0,21.29,38.62666667,17.6,43.93333333,22.29,36.53,21.736,35.572,20.26,44.66333333,-0.1,52.36333333,20.7,30.89,22,38.79,20.39,39.5,0.35,760.95,97.5,2,61.5,0,46.13863173,46.13863173,3.912023005
16980,5/8/16 15:00,0,25.16666667,37.76,26.79,31.7,26.2,38,25.1,36.73,23.56666667,37.22666667,27.92142857,1,24,34.145,24.89,36.09571429,23.1,40.23,24.7,751.3,33,4,40,7.3,30.1232882,30.1232882,3.688879454
2847,1/31/16 11:30,10,21.16666667,41.69333333,20.5,40.65666667,20.6,42.7,20.23,42.2,17.5,51.845,7.063333333,99.9,16.89,40.2,19.39,51.205,16.79,46.2,6.3,753.6,92.5,5,40,5.15,34.14626005,34.14626005,4.094344562
8370,3/9/16 20:00,0,20.6,38.16333333,18.32333333,41.39,20.23,37.15666667,20.5,33.62666667,18.63333333,52.16666667,5.126666667,43.83,18.16666667,32.12666667,21.26,37.72333333,17.29,35.4,5.7,747.8,67,6,40,0,37.68615659,37.68615659,4.700480366
10529,3/24/16 19:50,0,21.7,41.42666667,20.16666667,42.3,22,38.52666667,20.39,36.79,19.29,45.96666667,7.933333333,43.66666667,20.43,37.13333333,22.53333333,40.46333333,19.2,37.23,7.6,756.3833333,82.16666667,3.166666667,21.33333333,4.666666667,2.578144043,2.578144043,4.787491743
9592,3/18/16 7:40,0,21.2,35.96333333,17.7,40.36,21.39,35.76,21,33.43333333,19.8,82.63333333,2.59,74.09,20.2,28.7,22.06666667,40,19.85666667,38.96666667,2.133333333,763.3666667,99.66666667,3,5.333333333,2.1,3.514478181,3.514478181,3.912023005
12034,4/4/16 6:40,10,21.5,44.36,19.79,46.53,23.1,41.7,21,43.5,19.79,49.62666667,11.3,52.39333333,20.96333333,39.29,23.35666667,50.53,20.5,48.12666667,11.3,748.1666667,88,3,40,9.3,46.30225258,46.30225258,3.912023005
4635,2/12/16 21:30,20,22.1,37.59,20.46333333,37.9,21.42666667,38.36,19.2,38.5,20.39166667,81.72277778,2.933333333,86.5,19.51666667,31.12777778,23.69888889,38.98888889,18.6,38.09,2.2,741.3,84.5,1.5,40,-0.2,19.68422858,19.68422858,4.382026635
15888,5/1/16 1:00,0,21,38,18.2,41.59,23.2,36.56,19.6,37.32666667,19.46333333,47.06,4.53,41.8,19.39,31.5,22.1,41.93333333,19.1,38.96666667,4.2,763.8,88,3,29,2.3,1.251691906,1.251691906,4.094344562
18911,5/22/16 0:50,0,24.68545455,49.54590909,24.31261261,47.26402402,26.84409091,43.89545455,23.99279279,46.9436036,22.92207207,52.61015766,22.32558559,22.23666667,23.88063063,43.92376126,24.42318182,51.27727273,23.17772727,48.44545455,17.33333333,751.4166667,83.16666667,2,40,14.46666667,11.04137268,11.04137268,4.094344562
1160,1/19/16 18:20,10,19.06666667,39.09,17.66666667,39.76,18.7,38.65666667,17.79,37.46666667,16.29,54.60833333,-3.862777778,84.03222222,18.7,31.79555556,19.96117647,41.10529412,16.7,38.09,-2.233333333,757.7666667,84.66666667,1,34.66666667,-4.466666667,4.216523725,4.216523725,4.941642423
8967,3/13/16 23:30,0,21.29,35.36333333,18.39,38.29,20.39,36.79,20,33.82666667,18.89,53.26666667,3.126666667,56.53333333,21.63333333,32.06,23.5,38.56333333,19.29,38.16333333,3.5,769.25,83,3.5,42.5,0.9,7.387772377,7.387772377,3.912023005
12050,4/4/16 9:20,0,21.53333333,45.52666667,19.79,47.59,22.66666667,42.13,20.89,44,20.13333333,51.79,11.03333333,60.16,20.79,39.79,23,48.32666667,20.5,45.86333333,10.23333333,749.4,90.66666667,5,36.33333333,8.733333333,3.733296006,3.733296006,6.272877007
10033,3/21/16 9:10,0,21.2,38.79,18.5,42.9,22,36.9,19.6,37.59,19.5,42.9,7.226666667,69.59666667,19.26,32.96666667,22.29,41.5675,19.6,40.4,6.633333333,761.5333333,90.5,3,21.33333333,5.1,40.63673724,40.63673724,4.248495242
2768,1/30/16 22:20,20,22.1,42.36333333,21.56666667,41.36333333,21,44.29,19.2,41.93,19.49388889,48.21722222,2.096666667,97.82333333,16.89,37.83833333,20.79,46.37277778,16.29,42.62666667,3.466666667,754.6333333,85.33333333,5,28.66666667,1.166666667,35.88593077,35.88593077,4.094344562
2634,1/30/16 0:00,0,20.03333333,43.73,19.5,43.2,19.89,44.59,16.6,46.29,16.7,51.79,9,85.8,16.80666667,42.41666667,19.2,51.45444444,16.29,47.59,9.1,760.2,82,9,40,6.2,43.81286358,43.81286358,3.912023005
1573,1/22/16 15:10,0,18.39,38.79,17.29,39.2,18.39,39.29,16.13333333,38.62666667,16.10555556,47.7,4.69,92.73,16.23,33.51888889,17.78,41.5,15.8,39.16333333,3.583333333,760.6,78,5.833333333,27.66666667,0.033333333,41.11023882,41.11023882,3.912023005
18385,5/18/16 9:10,0,23.29,42.73,23.50875,41.6175,24.39,38.7,23.2,40.4,21.3275,46.4375,18.69666667,6.69,23.1,38.86333333,23.29,43.33714286,22.6,42.16857143,13.43333333,752.4333333,75.66666667,4,26.16666667,9.25,7.591135323,7.591135323,3.688879454
10599,3/25/16 7:30,0,21.1,40.62666667,18.39,43.83333333,22.23,38.82666667,19.89,38.93333333,19.39,49.7,6.53,73.69,20.39,40.19333333,21.89,45.145,19.5,43.76,6.25,753.3,97,6,45.5,5.75,5.879466841,5.879466841,4.094344562
14910,4/24/16 6:00,0,21.5,35.5,18.2,39.29,23.39,35.62666667,21.58571429,32.65285714,20.6,46.79,2.76,50.76,21.6,33.56428571,23.03333333,40.73,20.5,39.59,3,758.1,92,2,23,1.8,43.0933645,43.0933645,4.094344562
12481,4/7/16 9:10,0,21,41.4,19.39333333,44.13,22.42666667,38.23,20.7675,39.09,20.66666667,71.89666667,7.765104167,40.37364583,20.89,35.765,21.13333333,38.79,21.42666667,38.4,5.55,752.5333333,84.66666667,6,30.83333333,3.116666667,7.178512029,7.178512029,3.688879454
18052,5/16/16 1:40,0,23.1,39.7,20.7,41.312,25.29,37.59,23.39,36.79,22.89,42.96666667,8.1,49.65666667,23.39,33.2,25.6,40.112,22.79,40.9,8.1,761.4,98.66666667,1,31.33333333,7.866666667,11.36761043,11.36761043,3.912023005
19053,5/23/16 0:30,0,24.5,48.4,22.29,50.59,26.29,45.09,23.79,46.29,23,52.2,11.33,52.59,23.52,42.5,25.79,50.06,23.2,49.5,11.45,752.05,96.5,4,59,10.85,19.25676824,19.25676824,4.094344562
3916,2/7/16 21:40,30,22.39,41.925,21.66666667,41.16333333,21.7,43,20.19666667,41.26,18.89,53.045,6.833333333,68.09,18.96333333,35.06,22,41.19388889,18.89,41,7.466666667,745.8666667,69.66666667,10.33333333,40,2.266666667,46.53496413,46.53496413,4.605170186
3772,2/6/16 21:40,10,23.2,44.02666667,22.7,42.86333333,21.89,45.03,19.2,44.56,20.48888889,85.60277778,10.19,65.65666667,18.715,39.30333333,21.79,50.01333333,18.7,44.96666667,11.36666667,743.5333333,64,9.333333333,40,4.666666667,15.80509153,15.80509153,4.382026635
